latitude,longitude
-37.769640,145.931530
-37.769750,145.930850
-37.769862,145.930672
-37.769942,145.930546
-37.770370,145.929870
-37.770520,145.927740
-37.770620,145.927250
-37.771010,145.926690
-37.771060,145.926250
-37.770860,145.924160
-37.770170,145.922140
-37.770130,145.921410
-37.770390,145.920190
-37.770760,145.919510
-37.771250,145.919340
-37.771296,145.919366
-37.771590,145.919530
-37.772210,145.918720
-37.772520,145.916330
-37.772900,145.915430
-37.773300,145.915230
-37.774640,145.915150
-37.774950,145.915360
-37.776260,145.916810
-37.777290,145.917650
-37.777930,145.918940
-37.780670,145.919690
-37.782230,145.918610
-37.783120,145.919400
-37.784160,145.919500
-37.784730,145.919320
-37.785000,145.918880
-37.785380,145.918740
-37.786650,145.920040
-37.787450,145.920060
-37.788342,145.919832
-37.788180,145.919610
-37.788680,145.918710
-37.789410,145.918790
-37.790623,145.918383
-37.791170,145.918080
-37.791200,145.918177
-37.791410,145.918840
-37.791320,145.919440
-37.791090,145.919700
-37.791360,145.919767
-37.791780,145.920250
-37.792830,145.920280
-37.793089,145.920472
-37.793290,145.920620
-37.793620,145.922000
-37.793490,145.922860
-37.795260,145.925290
-37.795560,145.926090
-37.797770,145.928520
-37.798270,145.928820
-37.798860,145.928710
-37.799080,145.928520
-37.799800,145.926060
-37.800010,145.925570
-37.800590,145.924930
-37.801020,145.924650
-37.802530,145.924380
-37.802240,145.923510
-37.802310,145.922240
-37.802080,145.921550
-37.802150,145.920940
-37.802390,145.920190
-37.802760,145.919760
-37.803900,145.919280
-37.805530,145.919510
-37.806010,145.920160
-37.807010,145.920370
-37.807610,145.920680
-37.809580,145.922090
-37.809760,145.922070
-37.809921,145.921885
-37.810880,145.920790
-37.811370,145.920930
-37.811940,145.921520
-37.812270,145.921650
-37.813230,145.921380
-37.813720,145.921620
-37.813890,145.921920
-37.813900,145.923100
-37.813720,145.923470
-37.813180,145.923740
-37.813080,145.923960
-37.812860,145.925250
-37.813060,145.925830
-37.814400,145.926420
-37.814890,145.927480
-37.815320,145.927930
-37.815770,145.927850
-37.816470,145.927200
-37.817240,145.927650
-37.818050,145.927620
-37.818320,145.928690
-37.818424,145.928762
-37.820730,145.930360
-37.821090,145.930260
-37.821230,145.930050
-37.821160,145.928440
-37.821680,145.926180
-37.822040,145.926070
-37.823067,145.926140
-37.823210,145.926150
-37.824430,145.927120
-37.825590,145.926240
-37.825890,145.926260
-37.826220,145.926670
-37.826282,145.926372
-37.826320,145.926190
-37.826580,145.925890
-37.827390,145.925640
-37.827620,145.925430
-37.827580,145.924450
-37.826870,145.923430
-37.826690,145.922560
-37.827050,145.921970
-37.827970,145.921320
-37.827750,145.920850
-37.826880,145.919960
-37.825840,145.918510
-37.825580,145.917080
-37.825690,145.916060
-37.825520,145.915340
-37.824250,145.914320
-37.822980,145.913880
-37.822290,145.912310
-37.821380,145.912030
-37.821050,145.911070
-37.819640,145.910200
-37.818340,145.908230
-37.817030,145.907200
-37.816410,145.906380
-37.816690,145.905910
-37.817460,145.905590
-37.817900,145.904990
-37.818090,145.902180
-37.818300,145.902030
-37.818910,145.902020
-37.819930,145.901550
-37.820740,145.900570
-37.821060,145.899670
-37.820870,145.898500
-37.821030,145.897890
-37.821760,145.897740
-37.822470,145.898050
-37.823470,145.898070
-37.825420,145.895960
-37.825730,145.895260
-37.825830,145.894590
-37.825270,145.892220
-37.824060,145.890300
-37.821070,145.886620
-37.820560,145.885650
-37.820170,145.884040
-37.819860,145.883360
-37.818600,145.881940
-37.818480,145.881470
-37.818490,145.878940
-37.818310,145.878310
-37.817430,145.877610
-37.816000,145.876900
-37.815300,145.875980
-37.814830,145.874950
-37.813190,145.873640
-37.812300,145.872280
-37.811030,145.870990
-37.811050,145.869280
-37.810760,145.868890
-37.809640,145.868250
-37.808820,145.867200
-37.808280,145.867110
-37.807320,145.867250
-37.806620,145.866740
-37.806850,145.866160
-37.807560,145.865800
-37.807410,145.865470
-37.805760,145.864290
-37.805780,145.863960
-37.806280,145.863420
-37.806150,145.862740
-37.805110,145.862410
-37.804590,145.861660
-37.803650,145.861010
-37.802170,145.857910
-37.801110,145.857480
-37.800590,145.856630
-37.799770,145.853590
-37.799990,145.851530
-37.799890,145.850860
-37.797660,145.844940
-37.798100,145.842640
-37.797930,145.840890
-37.798310,145.839670
-37.798590,145.839240
-37.800960,145.838070
-37.801840,145.837950
-37.803040,145.838470
-37.804130,145.838560
-37.804320,145.838440
-37.804790,145.837660
-37.805270,145.835780
-37.806110,145.834930
-37.806450,145.834880
-37.807010,145.835120
-37.807220,145.834950
-37.807460,145.834090
-37.807900,145.833470
-37.808210,145.831980
-37.808550,145.831360
-37.808890,145.831060
-37.809890,145.830670
-37.810870,145.829750
-37.812060,145.829310
-37.812180,145.829140
-37.812250,145.828150
-37.811160,145.827040
-37.810590,145.825340
-37.810550,145.822590
-37.810230,145.822010
-37.810220,145.820190
-37.809090,145.818700
-37.808920,145.817420
-37.808690,145.816840
-37.808350,145.816340
-37.807460,145.815580
-37.807230,145.815110
-37.807420,145.813170
-37.808000,145.811190
-37.807910,145.810470
-37.807490,145.809670
-37.807750,145.808980
-37.809060,145.808660
-37.809630,145.807920
-37.810370,145.807490
-37.810860,145.806990
-37.811820,145.807160
-37.812800,145.806290
-37.814130,145.804080
-37.814120,145.803640
-37.813410,145.803180
-37.814290,145.800750
-37.814520,145.800180
-37.814830,145.798370
-37.814650,145.796100
-37.814890,145.795400
-37.815240,145.794940
-37.815680,145.794770
-37.816640,145.794930
-37.817400,145.795320
-37.818340,145.796160
-37.819150,145.796300
-37.819610,145.796160
-37.820720,145.795400
-37.821420,145.795650
-37.821780,145.795600
-37.823020,145.795140
-37.823770,145.794470
-37.824360,145.794520
-37.825720,145.793700
-37.826200,145.793690
-37.826460,145.793830
-37.826110,145.797800
-37.826480,145.798940
-37.825890,145.801940
-37.825950,145.802870
-37.826210,145.803650
-37.827080,145.805010
-37.827840,145.804970
-37.829070,145.804190
-37.829540,145.804300
-37.829780,145.804780
-37.829790,145.805330
-37.829210,145.806620
-37.829140,145.807150
-37.829340,145.807870
-37.829630,145.808260
-37.830510,145.808450
-37.831920,145.808230
-37.833110,145.809100
-37.833670,145.809310
-37.835120,145.808840
-37.835660,145.808850
-37.835830,145.809330
-37.835770,145.810450
-37.835980,145.810750
-37.836670,145.810910
-37.838210,145.810750
-37.839530,145.811310
-37.839990,145.810230
-37.840240,145.809980
-37.841200,145.810120
-37.841679,145.810060
-37.841770,145.810030
-37.842870,145.809300
-37.843240,145.808820
-37.843750,145.808660
-37.844710,145.807960
-37.846010,145.807630
-37.846800,145.806760
-37.847450,145.805730
-37.848480,145.805070
-37.849250,145.804160
-37.849940,145.803990
-37.850890,145.804320
-37.852010,145.804870
-37.852290,145.805330
-37.852250,145.806220
-37.852980,145.807910
-37.854200,145.809050
-37.855560,145.811250
-37.855620,145.811780
-37.855230,145.812780
-37.855290,145.814080
-37.854260,145.815060
-37.854140,145.815590
-37.854830,145.816500
-37.855930,145.817240
-37.856850,145.817560
-37.857510,145.817630
-37.857840,145.817500
-37.858620,145.814300
-37.859080,145.813670
-37.860330,145.812690
-37.861160,145.811480
-37.862280,145.810740
-37.863900,145.811050
-37.864320,145.811000
-37.864470,145.810790
-37.864430,145.810410
-37.863210,145.808790
-37.862720,145.808390
-37.862020,145.808300
-37.861720,145.808020
-37.861400,145.806590
-37.860590,145.804510
-37.860560,145.803690
-37.860750,145.803190
-37.861840,145.802830
-37.862950,145.801870
-37.863560,145.801780
-37.865440,145.802310
-37.866460,145.802780
-37.868010,145.802990
-37.868780,145.804200
-37.870540,145.805270
-37.870820,145.805040
-37.871300,145.804620
-37.871730,145.803410
-37.872690,145.802390
-37.872590,145.801530
-37.872810,145.800360
-37.874140,145.797230
-37.874600,145.796480
-37.874800,145.795370
-37.875700,145.794210
-37.877160,145.793250
-37.877700,145.792350
-37.878020,145.790710
-37.878030,145.788360
-37.878300,145.787700
-37.878710,145.785200
-37.878280,145.782630
-37.878540,145.781090
-37.878320,145.778760
-37.878780,145.777620
-37.878330,145.776180
-37.878640,145.775240
-37.878730,145.773680
-37.879100,145.772690
-37.879170,145.770670
-37.879610,145.769290
-37.879740,145.767820
-37.880020,145.767560
-37.880900,145.767550
-37.881130,145.767330
-37.881470,145.766180
-37.881910,145.765600
-37.882130,145.764470
-37.882590,145.763650
-37.882360,145.762230
-37.882430,145.760880
-37.882000,145.758740
-37.882340,145.758640
-37.882820,145.758980
-37.883740,145.758710
-37.884450,145.758800
-37.884930,145.759320
-37.885580,145.761150
-37.886470,145.762320
-37.886680,145.763500
-37.886870,145.763790
-37.887350,145.763570
-37.887920,145.762770
-37.888430,145.762380
-37.888820,145.762240
-37.889290,145.762280
-37.890360,145.761790
-37.890510,145.761600
-37.890550,145.760780
-37.890780,145.760520
-37.891920,145.760640
-37.892810,145.760960
-37.893840,145.760780
-37.894620,145.760850
-37.895600,145.760510
-37.896780,145.760790
-37.898080,145.759990
-37.899300,145.759810
-37.900450,145.759200
-37.901110,145.757560
-37.902780,145.754980
-37.903680,145.753890
-37.904050,145.751910
-37.904470,145.751400
-37.904990,145.751180
-37.905290,145.750820
-37.906010,145.749460
-37.906470,145.748980
-37.907360,145.748560
-37.907530,145.748280
-37.907450,145.747880
-37.908270,145.748500
-37.908530,145.749370
-37.910170,145.748590
-37.911360,145.749030
-37.912730,145.748920
-37.913570,145.749690
-37.914260,145.749680
-37.915300,145.750440
-37.915920,145.750430
-37.916410,145.750690
-37.917140,145.750800
-37.917430,145.750520
-37.919390,145.747220
-37.920580,145.747060
-37.922860,145.747490
-37.923640,145.747140
-37.924350,145.746570
-37.925280,145.745190
-37.926400,145.741850
-37.926900,145.741320
-37.927360,145.741150
-37.928600,145.741240
-37.929620,145.741620
-37.930030,145.742300
-37.932340,145.743940
-37.932990,145.745160
-37.934150,145.746200
-37.935610,145.746800
-37.936020,145.746820
-37.936710,145.746180
-37.937110,145.746730
-37.937800,145.747060
-37.938120,145.747060
-37.938370,145.746930
-37.938640,145.746430
-37.938770,145.745650
-37.939150,145.745070
-37.939800,145.744620
-37.940940,145.744170
-37.943300,145.741950
-37.944200,145.741850
-37.945100,145.742040
-37.946720,145.741960
-37.947370,145.741790
-37.948220,145.741160
-37.948600,145.740430
-37.948560,145.739130
-37.948890,145.737700
-37.948770,145.736600
-37.949140,145.736290
-37.949930,145.734990
-37.950290,145.734780
-37.950650,145.734770
-37.951650,145.735130
-37.953400,145.736820
-37.955240,145.736960
-37.955480,145.736860
-37.955810,145.736280
-37.955670,145.734830
-37.955820,145.734250
-37.956530,145.733450
-37.957460,145.732920
-37.958010,145.731490
-37.958670,145.731040
-37.959480,145.731030
-37.960130,145.731290
-37.960570,145.731720
-37.961500,145.733100
-37.963370,145.733720
-37.965400,145.735570
-37.966320,145.736170
-37.968044,145.736969
-37.969480,145.737640
-37.970310,145.738240
-37.971790,145.739580
-37.973070,145.742700
-37.975430,145.747330
-37.976180,145.748180
-37.977040,145.749720
-37.977730,145.750240
-37.978980,145.751610
-37.980400,145.752700
-37.980840,145.753700
-37.981310,145.754060
-37.981810,145.755290
-37.982550,145.756010
-37.983790,145.756040
-37.984550,145.755190
-37.984900,145.755140
-37.985000,145.755560
-37.984670,145.756350
-37.984760,145.756490
-37.985960,145.756700
-37.985990,145.757410
-37.987040,145.758620
-37.987020,145.759230
-37.987740,145.759810
-37.988020,145.760590
-37.988330,145.760400
-37.988600,145.760600
-37.989010,145.761310
-37.989020,145.761730
-37.989370,145.761570
-37.989680,145.761950
-37.989800,145.761670
-37.990140,145.762230
-37.990720,145.762540
-37.991430,145.762070
-37.991550,145.762700
-37.992080,145.762630
-37.992320,145.761970
-37.992680,145.762210
-37.992890,145.762730
-37.993120,145.762780
-37.993460,145.762690
-37.994930,145.761650
-37.995100,145.761770
-37.995060,145.762220
-37.995410,145.762480
-37.996230,145.761780
-37.996750,145.761840
-37.996930,145.761400
-37.997190,145.761260
-37.997430,145.761260
-37.997770,145.761550
-37.997980,145.761140
-37.998530,145.761530
-37.999280,145.761260
-37.999980,145.762290
-38.000430,145.762550
-38.000930,145.762450
-38.001310,145.762590
-38.002090,145.762390
-38.002530,145.761930
-38.003050,145.762240
-38.004100,145.762480
-38.004810,145.763150
-38.005980,145.763480
-38.006500,145.764180
-38.007190,145.764610
-38.008520,145.764910
-38.008820,145.764470
-38.009120,145.764360
-38.009520,145.764600
-38.010130,145.764470
-38.010800,145.765100
-38.012830,145.764960
-38.013340,145.764670
-38.014070,145.764880
-38.014180,145.764760
-38.014120,145.764180
-38.014570,145.764660
-38.014700,145.764490
-38.014660,145.763940
-38.015200,145.764440
-38.015350,145.763890
-38.015540,145.763980
-38.015640,145.764510
-38.015790,145.764610
-38.016950,145.764460
-38.017360,145.764600
-38.018140,145.764570
-38.018920,145.764860
-38.019210,145.764690
-38.020490,145.762920
-38.021650,145.762140
-38.023630,145.760270
-38.024380,145.759180
-38.025210,145.758310
-38.025440,145.757420
-38.025730,145.757190
-38.027600,145.757510
-38.027990,145.758050
-38.028410,145.758120
-38.029340,145.757170
-38.030300,145.755820
-38.030830,145.755820
-38.031630,145.755330
-38.034550,145.755600
-38.035570,145.756030
-38.037100,145.756010
-38.037800,145.756810
-38.038050,145.757000
-38.038350,145.757000
-38.038600,145.756800
-38.039080,145.755370
-38.039980,145.755090
-38.041190,145.755610
-38.042280,145.756520
-38.042990,145.756500
-38.043620,145.756760
-38.044580,145.756870
-38.045690,145.756870
-38.046110,145.757520
-38.046340,145.757560
-38.046530,145.757180
-38.046600,145.755630
-38.047120,145.755580
-38.047650,145.755170
-38.048820,145.755600
-38.049430,145.755250
-38.049940,145.754670
-38.050520,145.755010
-38.051110,145.755100
-38.051690,145.755750
-38.052350,145.755940
-38.052720,145.756250
-38.053010,145.756970
-38.053220,145.757040
-38.053720,145.756850
-38.054140,145.757230
-38.054730,145.756460
-38.055220,145.755320
-38.055770,145.754660
-38.056690,145.754150
-38.057640,145.753930
-38.058370,145.753970
-38.060000,145.755410
-38.060630,145.755670
-38.061160,145.755680
-38.061360,145.755650
-38.061990,145.754990
-38.062830,145.754720
-38.064030,145.753840
-38.065030,145.753810
-38.065810,145.752720
-38.066880,145.752810
-38.067600,145.753270
-38.069440,145.753280
-38.070220,145.752100
-38.070480,145.752090
-38.070770,145.752320
-38.070800,145.753370
-38.071460,145.753290
-38.071920,145.753550
-38.072380,145.753580
-38.073210,145.754270
-38.073490,145.754270
-38.073760,145.753710
-38.074030,145.753590
-38.074620,145.754240
-38.075600,145.754160
-38.076540,145.754520
-38.077510,145.754640
-38.078160,145.754290
-38.079200,145.754440
-38.080500,145.753360
-38.082038,145.752818
-38.082230,145.752750
-38.082630,145.752220
-38.083180,145.750760
-38.083200,145.749790
-38.083590,145.748210
-38.084110,145.747410
-38.085260,145.746650
-38.086160,145.745260
-38.086600,145.745020
-38.086990,145.745020
-38.088870,145.745890
-38.089850,145.746610
-38.091210,145.747220
-38.091580,145.747220
-38.094540,145.745350
-38.097720,145.741640
-38.098910,145.740880
-38.100130,145.739460
-38.100530,145.739210
-38.100860,145.743450
-38.101180,145.744910
-38.102480,145.748730
-38.107961,145.760641
-38.108950,145.762790
-38.109244,145.762516
-38.115640,145.757900
-38.125900,145.754990
-38.126540,145.754940
-38.142830,145.748480
-38.143990,145.746490
-38.153980,145.729730
-38.190820,145.707840
-38.194830,145.703040
-38.194820,145.702890
-38.205930,145.700800
-38.206580,145.705990
-38.206680,145.706010
-38.206920,145.708590
-38.206840,145.710060
-38.210851,145.709384
-38.211686,145.716495
-38.221400,145.714700
-38.221590,145.716260
-38.239260,145.712960
-38.238630,145.715170
-38.251800,145.712830
-38.251940,145.713940
-38.251460,145.715390
-38.249390,145.719120
-38.249330,145.719640
-38.249720,145.721860
-38.249130,145.724190
-38.249170,145.724520
-38.250050,145.725500
-38.250130,145.727390
-38.250620,145.728880
-38.251060,145.731450
-38.250830,145.732460
-38.249540,145.733660
-38.249310,145.734090
-38.248980,145.736360
-38.255040,145.735350
-38.262420,145.734150
-38.268600,145.732940
-38.268870,145.736540
-38.274587,145.735390
-38.278710,145.734570
-38.289370,145.732680
-38.286870,145.710400
-38.285660,145.699710
-38.291130,145.698730
-38.290120,145.689640
-38.283239,145.690903
-38.283090,145.690930
-38.282230,145.681490
-38.289600,145.680280
-38.289544,145.679779
-38.287910,145.665140
-38.286180,145.651490
-38.286320,145.651450
-38.284860,145.638140
-38.282500,145.638550
-38.283120,145.637060
-38.284050,145.636180
-38.284470,145.635560
-38.285190,145.633040
-38.286480,145.630610
-38.286710,145.629550
-38.286710,145.627510
-38.286220,145.625620
-38.286080,145.625040
-38.286670,145.623860
-38.288610,145.621790
-38.289070,145.618920
-38.288650,145.617840
-38.287990,145.614720
-38.285570,145.612450
-38.315260,145.607130
-38.314710,145.609260
-38.322759,145.607637
-38.332251,145.605722
-38.332460,145.605680
-38.330100,145.593620
-38.326260,145.588680
-38.323220,145.587010
-38.320760,145.584790
-38.320160,145.584580
-38.319303,145.584473
-38.315630,145.584130
-38.312837,145.582260
-38.312680,145.582120
-38.311080,145.578350
-38.304560,145.569350
-38.303740,145.566030
-38.303290,145.565280
-38.301980,145.563490
-38.300810,145.562350
-38.300668,145.562166
-38.297750,145.559870
-38.297389,145.559571
-38.297010,145.559195
-38.296725,145.558901
-38.296120,145.558150
-38.293570,145.553670
-38.292490,145.547690
-38.291950,145.546350
-38.291340,145.545780
-38.292230,145.545350
-38.309380,145.541810
-38.306670,145.520670
-38.306670,145.520660
-38.305280,145.521100
-38.304690,145.521460
-38.303070,145.521550
-38.300390,145.522190
-38.299290,145.522210
-38.298070,145.521890
-38.297590,145.521550
-38.295940,145.520910
-38.294240,145.519740
-38.293570,145.519740
-38.293530,145.519470
-38.292720,145.518760
-38.292400,145.518720
-38.292210,145.518250
-38.291430,145.517690
-38.291240,145.517660
-38.290890,145.517950
-38.290860,145.517390
-38.290180,145.516620
-38.289590,145.516200
-38.289590,145.515640
-38.289070,145.515180
-38.288950,145.514770
-38.288680,145.514720
-38.288360,145.514140
-38.288130,145.514180
-38.287720,145.513120
-38.287670,145.513037
-38.287640,145.512290
-38.287360,145.511860
-38.286920,145.511760
-38.285930,145.510570
-38.285380,145.509470
-38.285280,145.508090
-38.284930,145.507780
-38.284410,145.506590
-38.284040,145.506150
-38.284050,145.505500
-38.283720,145.504840
-38.283540,145.504600
-38.283120,145.504520
-38.282320,145.503240
-38.281620,145.502920
-38.281200,145.502380
-38.280860,145.502240
-38.280290,145.501430
-38.279720,145.501470
-38.274080,145.497960
-38.271100,145.497580
-38.267150,145.497360
-38.264470,145.497730
-38.264670,145.497130
-38.264460,145.496620
-38.263920,145.496400
-38.263620,145.495940
-38.263220,145.496490
-38.262890,145.496590
-38.262000,145.496090
-38.260930,145.494680
-38.260530,145.494580
-38.260020,145.494850
-38.259010,145.494410
-38.258340,145.494520
-38.257840,145.494810
-38.257250,145.494850
-38.256290,145.494530
-38.255190,145.493290
-38.254150,145.492710
-38.253650,145.491640
-38.253020,145.491270
-38.251990,145.491220
-38.250640,145.490360
-38.249910,145.490570
-38.249500,145.490230
-38.248140,145.490250
-38.247130,145.491050
-38.245520,145.490840
-38.244840,145.491510
-38.244060,145.492740
-38.243740,145.492820
-38.243550,145.491910
-38.243100,145.491940
-38.242470,145.491020
-38.242090,145.490950
-38.241370,145.491530
-38.240690,145.491590
-38.239710,145.491040
-38.239530,145.490800
-38.239690,145.489850
-38.239600,145.489440
-38.238330,145.488530
-38.237750,145.488350
-38.236150,145.488270
-38.235740,145.488600
-38.235520,145.489230
-38.235130,145.489470
-38.234200,145.489350
-38.233410,145.488990
-38.233360,145.488220
-38.234140,145.486390
-38.234140,145.485590
-38.233910,145.485160
-38.233350,145.484950
-38.232900,145.483730
-38.232500,145.483280
-38.231980,145.483010
-38.231760,145.482460
-38.231740,145.481930
-38.232310,145.479610
-38.232100,145.478480
-38.231160,145.477060
-38.230090,145.475830
-38.229510,145.474360
-38.229490,145.473060
-38.228900,145.470730
-38.229010,145.469060
-38.229460,145.467740
-38.229440,145.466340
-38.229240,145.465640
-38.229290,145.464170
-38.229150,145.463950
-38.228660,145.463960
-38.228530,145.463170
-38.227760,145.461760
-38.228040,145.459990
-38.227380,145.459260
-38.226470,145.457660
-38.225560,145.456840
-38.225310,145.456700
-38.223460,145.456750
-38.223080,145.456560
-38.222690,145.455900
-38.222460,145.454840
-38.221820,145.454560
-38.220550,145.452780
-38.219590,145.452300
-38.219080,145.452290
-38.218760,145.452470
-38.219200,145.450570
-38.219160,145.448970
-38.219390,145.448310
-38.218730,145.446180
-38.218740,145.445600
-38.219140,145.444500
-38.218690,145.441760
-38.218360,145.441400
-38.217500,145.441350
-38.216870,145.441050
-38.216440,145.440360
-38.216230,145.439380
-38.214860,145.438230
-38.214400,145.438390
-38.214620,145.438060
-38.214990,145.438030
-38.215690,145.438840
-38.216320,145.439080
-38.217210,145.437780
-38.217540,145.436900
-38.217600,145.436160
-38.217350,145.435720
-38.215860,145.435810
-38.215460,145.435580
-38.215510,145.435250
-38.216000,145.434960
-38.216200,145.434480
-38.216110,145.432470
-38.215740,145.430440
-38.215120,145.429930
-38.215340,145.429850
-38.216160,145.430600
-38.216390,145.430650
-38.216520,145.430500
-38.216620,145.429430
-38.216010,145.426580
-38.215950,145.425590
-38.216200,145.424110
-38.216900,145.422670
-38.217770,145.421600
-38.220780,145.418870
-38.223440,145.418120
-38.225920,145.416100
-38.226430,145.414540
-38.227920,145.412130
-38.228000,145.410310
-38.227350,145.407840
-38.226580,145.403240
-38.226220,145.401870
-38.226010,145.400040
-38.226140,145.398200
-38.225850,145.397890
-38.225450,145.396250
-38.224400,145.393490
-38.224130,145.391920
-38.223290,145.391940
-38.222560,145.391660
-38.222230,145.390990
-38.221680,145.391340
-38.221390,145.391800
-38.221240,145.391750
-38.221350,145.391090
-38.220990,145.390740
-38.220610,145.390860
-38.220030,145.391350
-38.219830,145.391920
-38.219550,145.391940
-38.219500,145.391490
-38.220020,145.390690
-38.220650,145.390150
-38.220680,145.389830
-38.220420,145.389500
-38.219250,145.388840
-38.218700,145.387710
-38.218770,145.387510
-38.219030,145.387460
-38.219940,145.388540
-38.220650,145.388480
-38.221540,145.390030
-38.222440,145.389660
-38.222370,145.387850
-38.222180,145.386960
-38.221980,145.386300
-38.221440,145.385800
-38.221460,145.384870
-38.220970,145.384370
-38.221410,145.382410
-38.221750,145.381920
-38.221300,145.379670
-38.222500,145.372580
-38.222680,145.372240
-38.222620,145.371080
-38.222790,145.370360
-38.222510,145.369140
-38.222340,145.366720
-38.222110,145.365580
-38.221880,145.364860
-38.220340,145.362050
-38.220040,145.361220
-38.218500,145.359160
-38.217490,145.357440
-38.216140,145.355570
-38.215660,145.354360
-38.214990,145.353610
-38.214720,145.353380
-38.214630,145.352210
-38.214100,145.350560
-38.213570,145.348020
-38.213570,145.347070
-38.213780,145.346200
-38.215000,145.342910
-38.215860,145.342140
-38.216360,145.343810
-38.216490,145.343810
-38.216680,145.343370
-38.217480,145.343010
-38.217290,145.342530
-38.217900,145.342020
-38.218000,145.340830
-38.218550,145.340280
-38.219450,145.340250
-38.220230,145.339800
-38.221600,145.339460
-38.222570,145.339410
-38.223090,145.339580
-38.224110,145.340750
-38.225700,145.341600
-38.225660,145.342400
-38.225940,145.342350
-38.226080,145.342880
-38.226290,145.342980
-38.226710,145.342300
-38.227090,145.342400
-38.227330,145.342160
-38.227640,145.342370
-38.228190,145.341790
-38.228610,145.341960
-38.228840,145.341670
-38.229570,145.341340
-38.231110,145.339600
-38.231210,145.338460
-38.232160,145.338120
-38.232350,145.337710
-38.233090,145.336960
-38.233000,145.336280
-38.232770,145.336040
-38.232640,145.335510
-38.232350,145.335380
-38.232300,145.335190
-38.232960,145.335290
-38.233380,145.334950
-38.233320,145.334560
-38.233510,145.334490
-38.233880,145.334680
-38.233900,145.334230
-38.234350,145.334180
-38.234430,145.333470
-38.234790,145.333740
-38.235350,145.333770
-38.236150,145.332580
-38.236190,145.330980
-38.236030,145.330840
-38.235600,145.331150
-38.235500,145.330790
-38.235270,145.330590
-38.235410,145.330300
-38.235840,145.330210
-38.236030,145.329990
-38.236110,145.329090
-38.235580,145.327570
-38.235390,145.327370
-38.234970,145.327350
-38.235064,145.326535
-38.235080,145.326400
-38.236300,145.326480
-38.236480,145.325830
-38.236880,145.326160
-38.237220,145.325970
-38.237330,145.325590
-38.237120,145.324880
-38.237370,145.324880
-38.237920,145.325320
-38.238100,145.324960
-38.238520,145.325130
-38.239010,145.324720
-38.239640,145.324790
-38.240540,145.323990
-38.240590,145.324810
-38.240860,145.325350
-38.241490,145.325370
-38.241980,145.325030
-38.242690,145.323730
-38.242630,145.322860
-38.241340,145.322440
-38.241110,145.322150
-38.242480,145.321380
-38.243150,145.319600
-38.242930,145.319050
-38.241300,145.320460
-38.240280,145.320600
-38.240160,145.321110
-38.239720,145.320950
-38.239490,145.321070
-38.239100,145.321680
-38.238800,145.324020
-38.238610,145.324050
-38.238060,145.323360
-38.237690,145.322110
-38.237150,145.322150
-38.237150,145.321820
-38.237400,145.321750
-38.237410,145.321410
-38.235570,145.318990
-38.234650,145.318490
-38.234160,145.318550
-38.232560,145.318230
-38.231970,145.317950
-38.231280,145.317270
-38.230050,145.317170
-38.230060,145.316750
-38.229810,145.316250
-38.229570,145.316680
-38.228530,145.316020
-38.228280,145.316230
-38.227710,145.316230
-38.227430,145.315410
-38.227570,145.314650
-38.227860,145.314410
-38.228530,145.313090
-38.228970,145.312640
-38.229000,145.312320
-38.228250,145.310700
-38.228160,145.308710
-38.228280,145.308270
-38.228600,145.308610
-38.228790,145.308620
-38.228870,145.308230
-38.228200,145.307650
-38.228170,145.307380
-38.227910,145.307260
-38.227740,145.306910
-38.227180,145.306620
-38.226850,145.306230
-38.226160,145.306070
-38.225150,145.305900
-38.224270,145.305960
-38.223200,145.306500
-38.222160,145.309210
-38.220760,145.310440
-38.220270,145.311280
-38.219620,145.311690
-38.218300,145.311760
-38.216450,145.311300
-38.215680,145.310910
-38.215370,145.310380
-38.215310,145.309800
-38.215610,145.309480
-38.217210,145.309430
-38.218180,145.309650
-38.219330,145.309460
-38.219760,145.309200
-38.219990,145.308780
-38.219920,145.308380
-38.219540,145.307840
-38.219690,145.307650
-38.220180,145.307800
-38.220420,145.308380
-38.220580,145.308360
-38.220600,145.307220
-38.220390,145.306140
-38.219860,145.305540
-38.218080,145.306140
-38.217660,145.306670
-38.217970,145.307520
-38.218420,145.307890
-38.218790,145.307900
-38.219180,145.308100
-38.218800,145.308540
-38.217390,145.308750
-38.214920,145.307990
-38.214160,145.307180
-38.212930,145.305370
-38.212690,145.304440
-38.213500,145.303100
-38.213350,145.302060
-38.212930,145.301190
-38.213190,145.300270
-38.213060,145.297660
-38.212850,145.297320
-38.212080,145.296980
-38.210570,145.294810
-38.210530,145.294630
-38.210970,145.294850
-38.211100,145.294770
-38.210440,145.293140
-38.210630,145.292480
-38.209780,145.291620
-38.209570,145.290990
-38.209810,145.290930
-38.210720,145.291700
-38.210970,145.292310
-38.211530,145.292770
-38.211730,145.293140
-38.212260,145.293280
-38.212580,145.293550
-38.213090,145.294320
-38.214070,145.296710
-38.214430,145.296980
-38.214630,145.296950
-38.215350,145.296320
-38.215610,145.295520
-38.215550,145.295160
-38.214840,145.294270
-38.214740,145.293520
-38.214920,145.293460
-38.214750,145.292880
-38.215280,145.291740
-38.215330,145.291120
-38.215980,145.289850
-38.216830,145.289270
-38.217910,145.288890
-38.218260,145.288460
-38.218470,145.287580
-38.217570,145.288210
-38.217120,145.288340
-38.217100,145.288240
-38.218100,145.286570
-38.219120,145.285500
-38.220900,145.282190
-38.221420,145.281790
